Reconstruction error,Residual variance,Output dimension,Number of neighbors,KNN Accuracy,KNN F1 measure,KNN accuracy std,KNN F1 measure std
1.4648441679594277e-18,0.7684220292108603,2.0,24.0,76.37537378943028,0.673177403614762,1.0254210427713422,0.011582120743646947
9.178621660927013e-17,0.489472928024028,3.0,24.0,76.76587519597732,0.6773245066599962,0.9359257040196347,0.012371285282314064
1.3061668987218095e-15,0.5441905537028601,4.0,24.0,76.52639003590505,0.6743699195767562,1.1021326074190256,0.011906745053140433
1.6068866964469774e-17,0.5740033959425356,1.0,26.0,64.13767029497907,0.4717620989299885,1.2173630875357868,0.023569886258843053
8.862016818373848e-17,0.5142602420728152,2.0,26.0,73.8535844205865,0.6420810580850118,0.8175776900724018,0.00834703847311867
2.873685224310805e-16,0.48314953611874745,3.0,26.0,82.04780487689612,0.7583066090995338,1.1498447153236808,0.015730459931404477
2.753625024427186e-16,0.43905707166831065,4.0,26.0,82.59026771061876,0.7640471747667671,1.8327152261359256,0.029273537573525292
6.056097793229503e-17,0.632524541853841,1.0,28.0,61.594496212779084,0.359851185022216,0.8788875823777719,0.014558127677696844
5.243654443464205e-16,0.6320634165612993,2.0,28.0,65.22453358286103,0.4726384975986102,1.5120943783010126,0.038072862931518806
2.006300333139561e-15,0.6986924311549676,3.0,28.0,68.46288807051994,0.5432954013400465,0.7587685530529268,0.004621274161352628
1.9697361089775344e-15,0.6482264942944481,4.0,28.0,69.92009678650376,0.5837519474991595,1.9343936246191566,0.01863543227781442
1.1087438085836439e-17,0.6175527709594166,1.0,30.0,65.22647120329773,0.48230449902200767,2.2771805896138626,0.031169273551293085
6.61983163691058e-17,0.6305463421660381,2.0,30.0,78.46219099975308,0.7048318017724429,1.024937603049609,0.0166079296607821
2.215967016482522e-16,0.6254172370372185,3.0,30.0,78.24475217952762,0.7022796525754846,1.4815774895399887,0.025122181580128307
6.929950622368513e-13,0.6361562630533368,4.0,30.0,81.02580461460848,0.7481703584759135,0.7363827812789169,0.010295646180205323
1.4817138600823836e-16,0.9539940620737254,1.0,32.0,58.682536250633575,0.2770165319774225,1.1364973237199378,0.01084233725310493
1.3723953649675115e-16,0.9452842445115096,2.0,32.0,60.05250478793099,0.32419739160829975,1.0846866461006093,0.019919022304304385
4.5299543386285855e-13,0.8894819941550532,3.0,32.0,71.24559457182723,0.6197859693004355,1.4497194060341003,0.017545922800781082
1.4596858266234228e-12,0.912692657715393,4.0,32.0,68.33245313380569,0.5753845208922118,1.0680682634295764,0.010254638584009934
4.0903165033329613e-17,0.6350519580452327,1.0,34.0,60.05245752889594,0.33168450673869876,0.9053061027158644,0.010357225119179934
5.636338202623195e-17,0.6532116405666826,2.0,34.0,60.85621556736244,0.3653897939974313,0.6332290402416069,0.01687444622330799
1.0439203942970995e-12,0.5963301966389206,3.0,34.0,71.02895915519748,0.6062018325339192,0.9251734390068542,0.011110413085960096
